uid,bank_account
Rwanda_uniqueid_1832,No
Tanzania_uniqueid_5551,No
Tanzania_uniqueid_342,No
Tanzania_uniqueid_1863,No
Tanzania_uniqueid_6149,No
Rwanda_uniqueid_2679,Yes
Uganda_uniqueid_670,No
Kenya_uniqueid_1887,No
Rwanda_uniqueid_2470,Yes
Rwanda_uniqueid_762,No
Uganda_uniqueid_607,No
Rwanda_uniqueid_3469,No
Tanzania_uniqueid_2729,No
Kenya_uniqueid_4177,Yes
Kenya_uniqueid_2237,No
Kenya_uniqueid_2854,No
Rwanda_uniqueid_1386,No
Tanzania_uniqueid_2194,No
Tanzania_uniqueid_1905,No
Rwanda_uniqueid_2956,No
Rwanda_uniqueid_6326,No
Rwanda_uniqueid_6903,No
Kenya_uniqueid_2454,Yes
Kenya_uniqueid_4315,No
Uganda_uniqueid_782,No
Rwanda_uniqueid_2009,No
Rwanda_uniqueid_2485,No
Tanzania_uniqueid_2783,No
Rwanda_uniqueid_2414,No
Tanzania_uniqueid_2751,No
Tanzania_uniqueid_601,No
Rwanda_uniqueid_5015,No
Rwanda_uniqueid_2518,Yes
Kenya_uniqueid_21,Yes
Uganda_uniqueid_116,No
Rwanda_uniqueid_5321,No
Tanzania_uniqueid_4449,No
Kenya_uniqueid_5387,Yes
Tanzania_uniqueid_3529,No
Rwanda_uniqueid_1656,No
Tanzania_uniqueid_1040,No
Rwanda_uniqueid_4484,No
Rwanda_uniqueid_7874,No
Kenya_uniqueid_5279,Yes
Tanzania_uniqueid_2345,No
Kenya_uniqueid_5134,Yes
Kenya_uniqueid_3056,Yes
Kenya_uniqueid_864,No
Kenya_uniqueid_872,No
Rwanda_uniqueid_7652,No
Kenya_uniqueid_1509,Yes
Rwanda_uniqueid_5311,No
Tanzania_uniqueid_2441,No
Rwanda_uniqueid_6014,No
Rwanda_uniqueid_5509,No
Tanzania_uniqueid_3842,No
Rwanda_uniqueid_8477,No
Kenya_uniqueid_4125,No
Rwanda_uniqueid_6563,No
Kenya_uniqueid_2467,Yes
Kenya_uniqueid_4217,Yes
Tanzania_uniqueid_1793,No
Rwanda_uniqueid_2810,No
Rwanda_uniqueid_1036,No
Kenya_uniqueid_5376,Yes
Uganda_uniqueid_1857,No
Kenya_uniqueid_5614,No
Tanzania_uniqueid_78,No
Rwanda_uniqueid_2799,No
Kenya_uniqueid_1712,Yes
Rwanda_uniqueid_4840,No
Tanzania_uniqueid_3053,No
Kenya_uniqueid_913,No
Kenya_uniqueid_4790,Yes
Rwanda_uniqueid_6068,No
Rwanda_uniqueid_6682,No
Kenya_uniqueid_2900,Yes
Kenya_uniqueid_4036,No
Tanzania_uniqueid_3926,No
Tanzania_uniqueid_6203,No
Tanzania_uniqueid_2382,No
Kenya_uniqueid_4258,Yes
Rwanda_uniqueid_4302,No
Tanzania_uniqueid_6032,No
Tanzania_uniqueid_3632,No
Rwanda_uniqueid_5958,Yes
Kenya_uniqueid_1255,No
Tanzania_uniqueid_3219,Yes
Rwanda_uniqueid_6276,No
Rwanda_uniqueid_4868,No
Kenya_uniqueid_2123,Yes
Kenya_uniqueid_2674,Yes
Tanzania_uniqueid_379,No
Rwanda_uniqueid_51,No
Rwanda_uniqueid_3641,No
Uganda_uniqueid_1880,No
Kenya_uniqueid_3612,Yes
Uganda_uniqueid_1910,No
Rwanda_uniqueid_6011,No
Rwanda_uniqueid_999,No
Kenya_uniqueid_338,No
Tanzania_uniqueid_2993,No
Rwanda_uniqueid_1823,No
Rwanda_uniqueid_6944,No
Kenya_uniqueid_4005,No
Tanzania_uniqueid_4208,No
Uganda_uniqueid_2032,No
Tanzania_uniqueid_5526,No
Rwanda_uniqueid_2848,No
Rwanda_uniqueid_5331,No
Rwanda_uniqueid_1704,No
Rwanda_uniqueid_950,No
Uganda_uniqueid_1677,No
Rwanda_uniqueid_1194,No
Tanzania_uniqueid_4073,No
Tanzania_uniqueid_4589,Yes
Tanzania_uniqueid_6372,No
Kenya_uniqueid_1842,No
Kenya_uniqueid_34,No
Rwanda_uniqueid_8496,No
Rwanda_uniqueid_8688,Yes
Kenya_uniqueid_1077,No
Rwanda_uniqueid_2436,No
Kenya_uniqueid_5400,No
Tanzania_uniqueid_4982,No
Rwanda_uniqueid_7612,No
Tanzania_uniqueid_3865,No
Rwanda_uniqueid_7836,No
Kenya_uniqueid_5159,No
Rwanda_uniqueid_2204,No
Rwanda_uniqueid_6572,No
Tanzania_uniqueid_2497,Yes
Tanzania_uniqueid_5298,No
Kenya_uniqueid_5887,No
Rwanda_uniqueid_7837,No
Kenya_uniqueid_5271,Yes
Kenya_uniqueid_1746,Yes
Tanzania_uniqueid_2859,No
Rwanda_uniqueid_7936,No
Kenya_uniqueid_5281,Yes
Tanzania_uniqueid_1618,Yes
Rwanda_uniqueid_6507,No
Kenya_uniqueid_1025,No
Kenya_uniqueid_4719,Yes
Rwanda_uniqueid_8658,Yes
Tanzania_uniqueid_4144,Yes
Kenya_uniqueid_3258,Yes
Rwanda_uniqueid_2565,No
Tanzania_uniqueid_73,Yes
Tanzania_uniqueid_3375,No
Tanzania_uniqueid_496,Yes
Kenya_uniqueid_3744,Yes
Rwanda_uniqueid_1404,No
Tanzania_uniqueid_5149,No
Rwanda_uniqueid_5740,No
Uganda_uniqueid_712,No
Tanzania_uniqueid_4264,Yes
Rwanda_uniqueid_746,No
Rwanda_uniqueid_5537,No
Rwanda_uniqueid_754,Yes
Rwanda_uniqueid_1373,No
Tanzania_uniqueid_1621,No
Tanzania_uniqueid_5181,No
Tanzania_uniqueid_6508,No
Tanzania_uniqueid_5315,No
Kenya_uniqueid_2358,Yes
Kenya_uniqueid_4665,No
Tanzania_uniqueid_4947,No
Rwanda_uniqueid_2309,Yes
Rwanda_uniqueid_5927,Yes
Kenya_uniqueid_5708,No
Tanzania_uniqueid_258,No
Tanzania_uniqueid_3940,No
Rwanda_uniqueid_1109,No
Rwanda_uniqueid_7013,No
Tanzania_uniqueid_5472,No
Kenya_uniqueid_2125,Yes
Uganda_uniqueid_655,Yes
Kenya_uniqueid_5660,No
Tanzania_uniqueid_1165,No
Kenya_uniqueid_3977,Yes
Kenya_uniqueid_733,Yes
Kenya_uniqueid_5197,Yes
Kenya_uniqueid_3764,Yes
Kenya_uniqueid_80,Yes
Kenya_uniqueid_4562,No
Kenya_uniqueid_2332,No
Kenya_uniqueid_4507,No
Kenya_uniqueid_334,Yes
Rwanda_uniqueid_4771,Yes
Rwanda_uniqueid_7407,No
Rwanda_uniqueid_7906,No
Uganda_uniqueid_1374,No
Tanzania_uniqueid_2282,Yes
Rwanda_uniqueid_3008,Yes
Rwanda_uniqueid_8089,No
Tanzania_uniqueid_4358,No
Uganda_uniqueid_337,No
Rwanda_uniqueid_767,No
Rwanda_uniqueid_6927,No
Tanzania_uniqueid_3440,Yes
Rwanda_uniqueid_110,No
Rwanda_uniqueid_180,No
Tanzania_uniqueid_1332,Yes
Uganda_uniqueid_1339,No
Kenya_uniqueid_4290,Yes
Rwanda_uniqueid_5765,No
Kenya_uniqueid_5401,Yes
Kenya_uniqueid_215,Yes
Tanzania_uniqueid_4651,No
Uganda_uniqueid_1373,No
Kenya_uniqueid_4802,No
Rwanda_uniqueid_6506,No
Kenya_uniqueid_3155,No
Kenya_uniqueid_107,No
Rwanda_uniqueid_5591,No
Tanzania_uniqueid_1665,No
Kenya_uniqueid_3405,No
Rwanda_uniqueid_1649,No
Rwanda_uniqueid_8436,No
Rwanda_uniqueid_4886,No
Tanzania_uniqueid_6020,No
Rwanda_uniqueid_458,No
Uganda_uniqueid_1040,No
Rwanda_uniqueid_320,No
Tanzania_uniqueid_2386,No
Tanzania_uniqueid_1460,Yes
Kenya_uniqueid_2977,Yes
Kenya_uniqueid_1529,No
Uganda_uniqueid_2027,No
Kenya_uniqueid_966,Yes
Tanzania_uniqueid_3740,No
Rwanda_uniqueid_7227,No
Rwanda_uniqueid_3787,No
Kenya_uniqueid_456,No
Tanzania_uniqueid_4179,No
Rwanda_uniqueid_986,No
Tanzania_uniqueid_2837,No
Rwanda_uniqueid_7892,No
Tanzania_uniqueid_5202,No
Rwanda_uniqueid_3219,No
Uganda_uniqueid_9,No
Tanzania_uniqueid_5906,No
Tanzania_uniqueid_6311,No
Tanzania_uniqueid_199,No
Tanzania_uniqueid_6184,No
Tanzania_uniqueid_2143,Yes
Rwanda_uniqueid_6161,Yes
Rwanda_uniqueid_5998,No
Rwanda_uniqueid_5190,No
Rwanda_uniqueid_5122,Yes
Tanzania_uniqueid_3612,Yes
Tanzania_uniqueid_4588,Yes
Kenya_uniqueid_3647,Yes
Uganda_uniqueid_283,No
Tanzania_uniqueid_6054,No
Kenya_uniqueid_174,Yes
Tanzania_uniqueid_2246,No
Tanzania_uniqueid_215,No
Rwanda_uniqueid_2460,Yes
Rwanda_uniqueid_2444,Yes
Tanzania_uniqueid_5778,Yes
Kenya_uniqueid_1527,No
Rwanda_uniqueid_2524,Yes
Tanzania_uniqueid_5602,No
Kenya_uniqueid_750,Yes
Kenya_uniqueid_612,Yes
Rwanda_uniqueid_1985,No
Tanzania_uniqueid_814,Yes
Tanzania_uniqueid_4438,No
Tanzania_uniqueid_2331,No
Tanzania_uniqueid_6254,No
Rwanda_uniqueid_3739,No
Kenya_uniqueid_5176,No
Tanzania_uniqueid_1075,Yes
Rwanda_uniqueid_3320,No
Uganda_uniqueid_326,No
Rwanda_uniqueid_1769,No
Kenya_uniqueid_2031,Yes
Rwanda_uniqueid_8292,No
Rwanda_uniqueid_5679,No
Tanzania_uniqueid_3673,No
Kenya_uniqueid_4053,Yes
Kenya_uniqueid_349,No
Uganda_uniqueid_242,No
Rwanda_uniqueid_3227,Yes
Tanzania_uniqueid_3993,No
Uganda_uniqueid_321,No
Tanzania_uniqueid_1992,No
Kenya_uniqueid_3737,Yes
Rwanda_uniqueid_4264,No
Tanzania_uniqueid_4233,Yes
Tanzania_uniqueid_2001,No
Kenya_uniqueid_1563,Yes
Tanzania_uniqueid_4065,No
Kenya_uniqueid_5624,No
Tanzania_uniqueid_6164,No
Tanzania_uniqueid_1612,Yes
Rwanda_uniqueid_4135,Yes
Kenya_uniqueid_2756,No
Kenya_uniqueid_3213,Yes
Rwanda_uniqueid_1334,No
Tanzania_uniqueid_6183,No
Tanzania_uniqueid_795,Yes
Tanzania_uniqueid_4616,No
Tanzania_uniqueid_2049,No
Kenya_uniqueid_4722,Yes
Rwanda_uniqueid_2768,No
Tanzania_uniqueid_1037,No
Kenya_uniqueid_5966,Yes
Rwanda_uniqueid_2187,No
Rwanda_uniqueid_5484,No
Rwanda_uniqueid_7847,No
Rwanda_uniqueid_8127,No
Kenya_uniqueid_4097,Yes
Rwanda_uniqueid_392,No
Tanzania_uniqueid_5047,Yes
Kenya_uniqueid_1566,Yes
Rwanda_uniqueid_6017,No
Rwanda_uniqueid_1644,No
Tanzania_uniqueid_5900,No
Rwanda_uniqueid_3488,No
Tanzania_uniqueid_3628,No
Rwanda_uniqueid_6760,No
Tanzania_uniqueid_1061,No
Rwanda_uniqueid_6127,No
Uganda_uniqueid_462,No
Uganda_uniqueid_1084,No
Tanzania_uniqueid_3238,No
Rwanda_uniqueid_1209,No
Tanzania_uniqueid_6623,No
Rwanda_uniqueid_4442,No
Tanzania_uniqueid_6521,No
Rwanda_uniqueid_4081,Yes
Tanzania_uniqueid_4110,No
Tanzania_uniqueid_4791,Yes
Rwanda_uniqueid_3656,Yes
Rwanda_uniqueid_5960,No
Tanzania_uniqueid_4723,No
Rwanda_uniqueid_3546,No
Rwanda_uniqueid_1396,No
Rwanda_uniqueid_4925,No
Kenya_uniqueid_4423,Yes
Tanzania_uniqueid_3936,No
Kenya_uniqueid_2680,No
Tanzania_uniqueid_2613,No
Tanzania_uniqueid_5016,No
Tanzania_uniqueid_4585,Yes
Rwanda_uniqueid_5080,Yes
Tanzania_uniqueid_4692,No
Kenya_uniqueid_1522,No
Rwanda_uniqueid_6255,No
Tanzania_uniqueid_3956,No
Kenya_uniqueid_5031,No
Kenya_uniqueid_5012,No
Tanzania_uniqueid_3525,Yes
Kenya_uniqueid_3592,No
Rwanda_uniqueid_6476,No
Kenya_uniqueid_3906,No
Kenya_uniqueid_2447,No
Rwanda_uniqueid_1653,No
Tanzania_uniqueid_1585,No
Rwanda_uniqueid_6424,No
Tanzania_uniqueid_3193,No
Rwanda_uniqueid_7588,No
Rwanda_uniqueid_3349,No
Rwanda_uniqueid_1025,Yes
Tanzania_uniqueid_2941,No
Kenya_uniqueid_2057,No
Uganda_uniqueid_1634,No
Kenya_uniqueid_2305,Yes
Rwanda_uniqueid_6796,No
Kenya_uniqueid_4554,No
Tanzania_uniqueid_369,No
Tanzania_uniqueid_6520,No
Tanzania_uniqueid_730,Yes
Rwanda_uniqueid_2320,No
Rwanda_uniqueid_7503,No
Uganda_uniqueid_1438,No
Rwanda_uniqueid_7424,Yes
Kenya_uniqueid_5347,No
Kenya_uniqueid_642,Yes
Rwanda_uniqueid_3024,No
Kenya_uniqueid_5362,Yes
Kenya_uniqueid_4428,No
Tanzania_uniqueid_2652,Yes
Kenya_uniqueid_1897,Yes
Tanzania_uniqueid_4314,No
Tanzania_uniqueid_848,No
Kenya_uniqueid_4430,No
Rwanda_uniqueid_7563,No
Tanzania_uniqueid_2918,No
Kenya_uniqueid_3775,Yes
Rwanda_uniqueid_6485,No
Kenya_uniqueid_217,Yes
Rwanda_uniqueid_7915,No
Kenya_uniqueid_5292,No
Kenya_uniqueid_4222,Yes
Tanzania_uniqueid_3240,No
Tanzania_uniqueid_6229,Yes
Kenya_uniqueid_1616,Yes
Rwanda_uniqueid_4379,No
Kenya_uniqueid_3974,Yes
Kenya_uniqueid_5861,No
Rwanda_uniqueid_5701,No
Rwanda_uniqueid_7590,No
Rwanda_uniqueid_3723,No
Uganda_uniqueid_615,No
Tanzania_uniqueid_3084,No
Kenya_uniqueid_1804,Yes
Tanzania_uniqueid_6413,No
Uganda_uniqueid_893,No
Tanzania_uniqueid_1310,No
Kenya_uniqueid_1562,Yes
Tanzania_uniqueid_2485,Yes
Tanzania_uniqueid_4835,No
Rwanda_uniqueid_4376,Yes
Rwanda_uniqueid_6171,No
Rwanda_uniqueid_3857,No
Tanzania_uniqueid_1625,No
Rwanda_uniqueid_2068,Yes
Kenya_uniqueid_773,No
Rwanda_uniqueid_7797,No
Kenya_uniqueid_3598,No
Kenya_uniqueid_395,No
Rwanda_uniqueid_8197,No
Kenya_uniqueid_3428,No
Kenya_uniqueid_4403,Yes
Kenya_uniqueid_4949,No
Kenya_uniqueid_5126,Yes
Tanzania_uniqueid_275,Yes
Tanzania_uniqueid_5474,Yes
Uganda_uniqueid_227,No
Tanzania_uniqueid_2383,No
Rwanda_uniqueid_7817,No
Rwanda_uniqueid_6196,No
Kenya_uniqueid_5718,Yes
Kenya_uniqueid_2030,Yes
Tanzania_uniqueid_3912,No
Uganda_uniqueid_1918,No
Kenya_uniqueid_2058,No
Rwanda_uniqueid_7750,No
Uganda_uniqueid_1622,No
Tanzania_uniqueid_686,No
Rwanda_uniqueid_1495,No
Uganda_uniqueid_1559,No
Tanzania_uniqueid_6234,No
Uganda_uniqueid_1758,No
Tanzania_uniqueid_6304,No
Rwanda_uniqueid_5675,No
Kenya_uniqueid_495,No
Tanzania_uniqueid_478,No
Kenya_uniqueid_2817,No
Rwanda_uniqueid_2871,No
Tanzania_uniqueid_5622,No
Tanzania_uniqueid_5459,No
Uganda_uniqueid_978,No
Kenya_uniqueid_4099,Yes
Rwanda_uniqueid_1434,No
Uganda_uniqueid_1705,No
Rwanda_uniqueid_3579,No
Rwanda_uniqueid_6955,Yes
Uganda_uniqueid_1793,No
Uganda_uniqueid_575,No
Kenya_uniqueid_2289,Yes
Rwanda_uniqueid_5812,No
Kenya_uniqueid_1409,Yes
Tanzania_uniqueid_3175,No
Rwanda_uniqueid_8096,No
Rwanda_uniqueid_2086,No
Tanzania_uniqueid_2010,No
Rwanda_uniqueid_2137,Yes
Rwanda_uniqueid_7351,No
Tanzania_uniqueid_4091,No
Uganda_uniqueid_1053,No
Tanzania_uniqueid_9,No
Tanzania_uniqueid_4090,Yes
Kenya_uniqueid_3679,No
Kenya_uniqueid_5682,Yes
Rwanda_uniqueid_8731,No
Rwanda_uniqueid_1895,No
Tanzania_uniqueid_2539,Yes
Rwanda_uniqueid_1787,Yes
Rwanda_uniqueid_8586,No
Kenya_uniqueid_1400,Yes
Tanzania_uniqueid_1086,No
Rwanda_uniqueid_6634,No
Rwanda_uniqueid_5361,No
Kenya_uniqueid_507,Yes
Tanzania_uniqueid_3223,No
Rwanda_uniqueid_8254,No
Uganda_uniqueid_1751,No
Tanzania_uniqueid_3263,No
Rwanda_uniqueid_3976,No
Uganda_uniqueid_1719,No
Rwanda_uniqueid_2041,No
Kenya_uniqueid_2474,No
Rwanda_uniqueid_282,No
Kenya_uniqueid_4593,Yes
Rwanda_uniqueid_5207,No
Kenya_uniqueid_1923,Yes
Uganda_uniqueid_1952,Yes
Rwanda_uniqueid_3982,No
Rwanda_uniqueid_3599,No
Rwanda_uniqueid_1094,Yes
Tanzania_uniqueid_996,No
Rwanda_uniqueid_1830,No
Rwanda_uniqueid_6034,Yes
Rwanda_uniqueid_193,No
Rwanda_uniqueid_2075,No
Kenya_uniqueid_4590,Yes
Rwanda_uniqueid_8725,Yes
Rwanda_uniqueid_8572,No
Rwanda_uniqueid_4440,Yes
Rwanda_uniqueid_2899,No
Tanzania_uniqueid_1529,No
Rwanda_uniqueid_5009,Yes
Kenya_uniqueid_4131,Yes
Tanzania_uniqueid_4571,No
Tanzania_uniqueid_4267,No
Kenya_uniqueid_1218,Yes
Rwanda_uniqueid_760,No
Kenya_uniqueid_962,Yes
Tanzania_uniqueid_5607,No
Rwanda_uniqueid_3165,No
Kenya_uniqueid_2392,No
Kenya_uniqueid_280,No
Kenya_uniqueid_1955,No
Rwanda_uniqueid_254,No
Kenya_uniqueid_6057,No
Kenya_uniqueid_1741,No
Uganda_uniqueid_1418,No
Tanzania_uniqueid_34,No
Rwanda_uniqueid_2582,No
Rwanda_uniqueid_4643,No
Kenya_uniqueid_5963,Yes
Tanzania_uniqueid_1920,Yes
Tanzania_uniqueid_587,No
Kenya_uniqueid_1346,No
Kenya_uniqueid_64,Yes
Tanzania_uniqueid_1333,Yes
Rwanda_uniqueid_5854,No
Kenya_uniqueid_3030,Yes
Rwanda_uniqueid_5930,No
Uganda_uniqueid_175,No
Kenya_uniqueid_3193,Yes
Rwanda_uniqueid_6740,No
Rwanda_uniqueid_5938,No
Kenya_uniqueid_1455,Yes
Rwanda_uniqueid_8205,Yes
Rwanda_uniqueid_3425,No
Kenya_uniqueid_2599,Yes
Tanzania_uniqueid_3800,Yes
Rwanda_uniqueid_2757,No
Kenya_uniqueid_1818,Yes
Tanzania_uniqueid_6152,Yes
Rwanda_uniqueid_2186,Yes
Uganda_uniqueid_320,No
Rwanda_uniqueid_2030,No
Kenya_uniqueid_3099,Yes
Tanzania_uniqueid_1610,No
Kenya_uniqueid_3447,Yes
Rwanda_uniqueid_5874,No
Rwanda_uniqueid_3517,No
Tanzania_uniqueid_3456,Yes
Rwanda_uniqueid_755,No
Kenya_uniqueid_634,Yes
Rwanda_uniqueid_5150,No
Rwanda_uniqueid_4048,No
Rwanda_uniqueid_894,No
Rwanda_uniqueid_6268,No
Rwanda_uniqueid_1013,Yes
Kenya_uniqueid_3133,Yes
Tanzania_uniqueid_412,No
Kenya_uniqueid_2941,Yes
Rwanda_uniqueid_4874,No
Kenya_uniqueid_1033,No
Tanzania_uniqueid_612,Yes
Rwanda_uniqueid_737,Yes
Tanzania_uniqueid_6506,No
Rwanda_uniqueid_5004,No
Tanzania_uniqueid_5712,No
Kenya_uniqueid_680,No
Tanzania_uniqueid_6455,Yes
Kenya_uniqueid_4170,Yes
Rwanda_uniqueid_5634,No
Rwanda_uniqueid_2532,No
Tanzania_uniqueid_2392,No
Rwanda_uniqueid_6484,No
Uganda_uniqueid_360,Yes
Kenya_uniqueid_4123,Yes
Rwanda_uniqueid_3748,No
Rwanda_uniqueid_3720,No
Rwanda_uniqueid_6144,Yes
Rwanda_uniqueid_3678,No
Rwanda_uniqueid_2073,Yes
Kenya_uniqueid_171,No
Kenya_uniqueid_2883,No
Kenya_uniqueid_3206,Yes
Tanzania_uniqueid_2348,Yes
Rwanda_uniqueid_5593,No
Tanzania_uniqueid_1957,No
Tanzania_uniqueid_1412,No
Kenya_uniqueid_1034,Yes
Rwanda_uniqueid_8656,No
Tanzania_uniqueid_2399,Yes
Kenya_uniqueid_1386,No
Kenya_uniqueid_1296,Yes
Rwanda_uniqueid_2808,No
Rwanda_uniqueid_4946,No
Tanzania_uniqueid_5627,No
Rwanda_uniqueid_8296,No
Tanzania_uniqueid_4223,No
Tanzania_uniqueid_2745,Yes
Tanzania_uniqueid_2509,No
Rwanda_uniqueid_7466,No
Rwanda_uniqueid_1293,No
Rwanda_uniqueid_2804,No
Rwanda_uniqueid_8214,Yes
Kenya_uniqueid_1498,Yes
Rwanda_uniqueid_5134,No
Rwanda_uniqueid_2925,No
Kenya_uniqueid_748,No
Tanzania_uniqueid_5031,No
Kenya_uniqueid_5982,No
Rwanda_uniqueid_7293,Yes
Kenya_uniqueid_2207,No
Kenya_uniqueid_3057,Yes
Uganda_uniqueid_381,No
Tanzania_uniqueid_513,No
Kenya_uniqueid_591,No
Tanzania_uniqueid_189,No
Rwanda_uniqueid_1441,No
Rwanda_uniqueid_7185,No
Tanzania_uniqueid_4256,No
Kenya_uniqueid_1492,Yes
Rwanda_uniqueid_502,No
Rwanda_uniqueid_7088,No
Rwanda_uniqueid_8379,No
Tanzania_uniqueid_4207,No
Rwanda_uniqueid_1022,No
Kenya_uniqueid_5266,No
Rwanda_uniqueid_7302,Yes
Rwanda_uniqueid_3087,No
Kenya_uniqueid_3137,No
Rwanda_uniqueid_3195,No
Rwanda_uniqueid_2655,Yes
Tanzania_uniqueid_565,No
Rwanda_uniqueid_1489,No
Tanzania_uniqueid_901,No
Rwanda_uniqueid_2312,No
Kenya_uniqueid_3326,No
Kenya_uniqueid_5804,No
Uganda_uniqueid_1615,No
Uganda_uniqueid_590,No
Kenya_uniqueid_4317,Yes
Kenya_uniqueid_4675,Yes
Tanzania_uniqueid_2067,No
Rwanda_uniqueid_2901,No
Rwanda_uniqueid_3915,No
Tanzania_uniqueid_1543,No
Kenya_uniqueid_4683,No
Tanzania_uniqueid_2580,No
Kenya_uniqueid_3361,Yes
Tanzania_uniqueid_1088,No
Rwanda_uniqueid_1135,No
Kenya_uniqueid_4765,Yes
Tanzania_uniqueid_5082,No
Tanzania_uniqueid_6477,Yes
Tanzania_uniqueid_1833,Yes
Rwanda_uniqueid_6777,No
Kenya_uniqueid_825,No
Uganda_uniqueid_1835,No
Tanzania_uniqueid_2553,No
Rwanda_uniqueid_5548,No
Kenya_uniqueid_1613,No
Tanzania_uniqueid_6022,No
Tanzania_uniqueid_3247,No
Tanzania_uniqueid_3480,No
Rwanda_uniqueid_8027,No
Kenya_uniqueid_1452,No
Kenya_uniqueid_4877,Yes
Kenya_uniqueid_1514,No
Kenya_uniqueid_2676,Yes
Rwanda_uniqueid_4977,No
Rwanda_uniqueid_3650,No
Rwanda_uniqueid_541,Yes
Kenya_uniqueid_5090,Yes
Rwanda_uniqueid_6394,Yes
Uganda_uniqueid_968,No
Rwanda_uniqueid_2646,Yes
Uganda_uniqueid_380,No
Kenya_uniqueid_2257,Yes
Kenya_uniqueid_1745,No
Tanzania_uniqueid_4473,No
Kenya_uniqueid_4863,Yes
Tanzania_uniqueid_4056,No
Kenya_uniqueid_812,Yes
Kenya_uniqueid_869,No
Tanzania_uniqueid_1784,No
Tanzania_uniqueid_2996,No
Rwanda_uniqueid_3667,Yes
Tanzania_uniqueid_5941,No
Rwanda_uniqueid_5726,No
Kenya_uniqueid_3281,Yes
Tanzania_uniqueid_6468,Yes
Tanzania_uniqueid_628,No
Rwanda_uniqueid_2718,Yes
Tanzania_uniqueid_4511,No
Rwanda_uniqueid_2529,No
Rwanda_uniqueid_7605,Yes
Uganda_uniqueid_1356,No
Rwanda_uniqueid_7816,No
Kenya_uniqueid_3505,Yes
Kenya_uniqueid_3525,Yes
Uganda_uniqueid_2056,No
Rwanda_uniqueid_3143,No
Tanzania_uniqueid_4736,No
Kenya_uniqueid_5421,No
Rwanda_uniqueid_657,No
Tanzania_uniqueid_3862,No
Kenya_uniqueid_5080,Yes
Uganda_uniqueid_1669,No
Kenya_uniqueid_2559,Yes
Uganda_uniqueid_1081,No
Rwanda_uniqueid_3969,Yes
Rwanda_uniqueid_7368,Yes
Rwanda_uniqueid_7928,Yes
Rwanda_uniqueid_5585,No
Uganda_uniqueid_1513,No
Tanzania_uniqueid_3901,No
Rwanda_uniqueid_8021,No
Rwanda_uniqueid_7124,No
Rwanda_uniqueid_2453,No
Rwanda_uniqueid_8655,Yes
Tanzania_uniqueid_4490,No
Rwanda_uniqueid_1252,No
Tanzania_uniqueid_4866,No
Kenya_uniqueid_5295,Yes
Kenya_uniqueid_4474,No
Uganda_uniqueid_1607,No
Tanzania_uniqueid_3627,No
Uganda_uniqueid_40,No
Tanzania_uniqueid_4037,Yes
Rwanda_uniqueid_3868,No
Uganda_uniqueid_583,No
Rwanda_uniqueid_6977,No
Kenya_uniqueid_2017,Yes
Rwanda_uniqueid_6295,No
Uganda_uniqueid_391,No
Kenya_uniqueid_3606,No
Tanzania_uniqueid_2122,Yes
Tanzania_uniqueid_5822,No
Rwanda_uniqueid_3385,No
Kenya_uniqueid_4605,Yes
Rwanda_uniqueid_80,Yes
Rwanda_uniqueid_8041,Yes
Tanzania_uniqueid_1067,No
Tanzania_uniqueid_5470,Yes
Rwanda_uniqueid_5817,Yes
Kenya_uniqueid_132,No
Uganda_uniqueid_1983,No
Kenya_uniqueid_4644,Yes
Rwanda_uniqueid_6280,No
Kenya_uniqueid_498,No
Rwanda_uniqueid_4461,No
Tanzania_uniqueid_4883,No
Kenya_uniqueid_4827,No
Rwanda_uniqueid_107,No
Rwanda_uniqueid_8085,No
Tanzania_uniqueid_2694,Yes
Tanzania_uniqueid_2286,No
Rwanda_uniqueid_7487,No
Tanzania_uniqueid_4842,Yes
Tanzania_uniqueid_1868,No
Uganda_uniqueid_624,No
Rwanda_uniqueid_3328,No
Rwanda_uniqueid_257,No
Rwanda_uniqueid_4326,No
Rwanda_uniqueid_3704,Yes
Rwanda_uniqueid_4185,No
Rwanda_uniqueid_4554,No
Rwanda_uniqueid_8247,Yes
Tanzania_uniqueid_4929,No
Tanzania_uniqueid_5213,No
Rwanda_uniqueid_5318,Yes
Rwanda_uniqueid_6194,Yes
Tanzania_uniqueid_853,No
Uganda_uniqueid_1320,No
Rwanda_uniqueid_6440,No
Rwanda_uniqueid_5109,No
Tanzania_uniqueid_4587,No
Rwanda_uniqueid_1474,No
Kenya_uniqueid_764,No
Rwanda_uniqueid_6023,Yes
Kenya_uniqueid_5925,No
Tanzania_uniqueid_2185,No
Rwanda_uniqueid_8747,No
Kenya_uniqueid_5067,Yes
Rwanda_uniqueid_773,Yes
Rwanda_uniqueid_1527,No
Rwanda_uniqueid_5561,No
Kenya_uniqueid_2770,No
Uganda_uniqueid_1326,No
Kenya_uniqueid_1954,Yes
Tanzania_uniqueid_1770,No
Tanzania_uniqueid_5560,Yes
Tanzania_uniqueid_4099,No
Tanzania_uniqueid_4252,No
Rwanda_uniqueid_2440,Yes
Tanzania_uniqueid_999,No
Kenya_uniqueid_4121,Yes
Tanzania_uniqueid_2233,No
Tanzania_uniqueid_4486,No
Rwanda_uniqueid_8583,No
Rwanda_uniqueid_3019,No
Uganda_uniqueid_2010,No
Kenya_uniqueid_4909,Yes
